perturbation,cluster,delta_pct,p_enrich,p_deplete,q_enrich,q_deplete,n_cells,prop_pert,prop_ntc,direction
OG0205_NRG4,12,0.26366425711165425,0.48405159484051596,0.7811218878112188,1.0,1.0,140,0.014285714285714285,0.011649071714597743,none
OG0050_CORT,12,0.26366425711165425,0.5626437356264373,0.8023197680231977,1.0,1.0,70,0.014285714285714285,0.011649071714597743,none
GS0135_CXCL7,12,0.24354353276557789,0.42915708429157085,0.7573242675732427,1.0,1.0,284,0.014084507042253521,0.011649071714597743,none
GS0347_NEU2,12,0.24354353276557789,0.4507549245075492,0.7581241875812419,1.0,1.0,213,0.014084507042253521,0.011649071714597743,none
GS0187_FGF6,12,0.24354353276557789,0.49335066493350666,0.7703229677032297,1.0,1.0,142,0.014084507042253521,0.011649071714597743,none
OG0055_COLI,12,0.24354353276557789,0.5664433556644336,0.8074192580741926,1.0,1.0,71,0.014084507042253521,0.011649071714597743,none
OG0271_CCL1,12,0.22398171742911455,0.46255374462553744,0.7477252274772522,1.0,1.0,216,0.013888888888888888,0.011649071714597743,none
GS0371_PSPN,12,0.22398171742911455,0.4560543945605439,0.7538246175382461,1.0,1.0,216,0.013888888888888888,0.011649071714597743,none
GS0353_NRTN,12,0.22398171742911455,0.4991500849915009,0.7674232576742326,1.0,1.0,144,0.013888888888888888,0.011649071714597743,none
OG0216_CCL18,12,0.22398171742911455,0.57994200579942,0.7903209679032097,1.0,1.0,72,0.013888888888888888,0.011649071714597743,none
GS0287_IL33,12,0.22398171742911455,0.569043095690431,0.8003199680031997,1.0,1.0,72,0.013888888888888888,0.011649071714597743,none
GS0272_IL1FA,12,0.21440317336781195,0.5027497250274973,0.7592240775922408,1.0,1.0,145,0.013793103448275862,0.011649071714597743,none
GS0488_XCL2,12,0.20495584223885582,0.47125287471252875,0.7523247675232477,1.0,1.0,219,0.0136986301369863,0.011649071714597743,none
GS0016_ALR,12,0.20495584223885582,0.575042495750425,0.7938206179382061,1.0,1.0,73,0.0136986301369863,0.011649071714597743,none
GS0320_LACRT,12,0.18189417534157248,0.45155484451554845,0.7417258274172582,1.0,1.0,297,0.013468013468013467,0.011649071714597743,none
GS0296_IL4,12,0.17737470773485658,0.5154484551544846,0.7489251074892511,1.0,1.0,149,0.013422818791946308,0.011649071714597743,none
GS0354_NTF3,12,0.16842616187355916,0.4884511548845116,0.7262273772622738,1.0,1.0,225,0.013333333333333334,0.011649071714597743,none
OG0071_EDN3,12,0.16842616187355916,0.5887411258874112,0.7875212478752125,1.0,1.0,75,0.013333333333333334,0.011649071714597743,none
OG0144_CALCA,12,0.16842616187355916,0.5893410658934106,0.7833216678332167,1.0,1.0,75,0.013333333333333334,0.011649071714597743,none
GS0443_TNF18,12,0.1625264568588098,0.48885111488851113,0.7297270272972702,1.0,1.0,226,0.01327433628318584,0.011649071714597743,none
GS0132_CXCL6,12,0.15088230222443622,0.48865113488651135,0.7303269673032696,1.0,1.0,228,0.013157894736842105,0.011649071714597743,none
GS0208_GDF8,12,0.15088230222443622,0.5313468653134686,0.7376262373762624,1.0,1.0,152,0.013157894736842105,0.011649071714597743,none
GS0461_ULBP2,12,0.15088230222443622,0.5875412458754125,0.7821217878212179,1.0,1.0,76,0.013157894736842105,0.011649071714597743,none
OG0215_CCL14,12,0.15088230222443622,0.5824417558244176,0.7831216878312168,1.0,1.0,76,0.013157894736842105,0.011649071714597743,none
GS0221_GREM1,12,0.13379412724152454,0.5387461253874612,0.7318268173182682,1.0,1.0,154,0.012987012987012988,0.011649071714597743,none
OG0041_KNG1,12,0.13379412724152454,0.597940205979402,0.7726227377262274,1.0,1.0,77,0.012987012987012988,0.011649071714597743,none
OG0101_SMS,12,0.13379412724152454,0.5974402559744025,0.771022897710229,1.0,1.0,77,0.012987012987012988,0.011649071714597743,none
GS0141_CXL10,12,0.1281962768160878,0.5110488951104889,0.71002899710029,1.0,1.0,232,0.01293103448275862,0.011649071714597743,none
GS0047_BTC,12,0.1281962768160878,0.5036496350364964,0.7105289471052895,1.0,1.0,232,0.01293103448275862,0.011649071714597743,none
OG0153_VGF,12,0.11714411059150776,0.5946405359464053,0.7709229077092291,1.0,1.0,78,0.01282051282051282,0.011649071714597743,none
OG0242_GLUC,12,0.11714411059150776,0.5984401559844016,0.7697230276972302,1.0,1.0,78,0.01282051282051282,0.011649071714597743,none
GS0460_ULBP1,12,0.11714411059150776,0.6002399760023998,0.7685231476852314,1.0,1.0,78,0.01282051282051282,0.011649071714597743,none
OG0119_GLUC,12,0.10091561335035232,0.6004399560043996,0.771922807719228,1.0,1.0,79,0.012658227848101266,0.011649071714597743,none
GS0243_IFNA5,12,0.10091561335035232,0.6077392260773923,0.7607239276072393,1.0,1.0,79,0.012658227848101266,0.011649071714597743,none
GS0093_CKLF8,12,0.10091561335035232,0.6018398160183982,0.7667233276672333,1.0,1.0,79,0.012658227848101266,0.011649071714597743,none
OG0276_CXL10,12,0.10091561335035232,0.6088391160883911,0.7634236576342366,1.0,1.0,79,0.012658227848101266,0.011649071714597743,none
OG0191_COLI,12,0.10091561335035232,0.605039496050395,0.7658234176582341,1.0,1.0,79,0.012658227848101266,0.011649071714597743,none
GS0316_INSR2,12,0.10091561335035232,0.5980401959804019,0.7659234076592341,1.0,1.0,79,0.012658227848101266,0.011649071714597743,none
OG0016_KNG1,12,0.08509282854022582,0.6071392860713929,0.7557244275572442,1.0,1.0,80,0.0125,0.011649071714597743,none
OG0274_CXCL3,12,0.08509282854022582,0.6078392160783922,0.7584241575842415,1.0,1.0,80,0.0125,0.011649071714597743,none
OG0081_ANF,12,0.08509282854022582,0.6048395160483951,0.7636236376362364,1.0,1.0,80,0.0125,0.011649071714597743,none
OG0221_MOTI,12,0.05460502366217701,0.6049395060493951,0.7561243875612439,1.0,1.0,82,0.012195121951219513,0.011649071714597743,none
OG0139_NPY,12,0.05460502366217701,0.6301369863013698,0.7521247875212479,1.0,1.0,82,0.012195121951219513,0.011649071714597743,none
OG0269_IL8,12,0.05460502366217701,0.620937906209379,0.7472252774722528,1.0,1.0,82,0.012195121951219513,0.011649071714597743,none
OG0084_ANF,12,0.05460502366217701,0.621037896210379,0.7517248275172482,1.0,1.0,82,0.012195121951219513,0.011649071714597743,none
OG0246_CCL20,12,0.05460502366217701,0.6163383661633837,0.7590240975902409,1.0,1.0,82,0.012195121951219513,0.011649071714597743,none
OG0194_GRN,12,0.039912105648659546,0.5761423857614238,0.7006299370062994,1.0,1.0,166,0.012048192771084338,0.011649071714597743,none
GS0174_FGF16,12,0.039912105648659546,0.6242375762423757,0.7432256774322568,1.0,1.0,83,0.012048192771084338,0.011649071714597743,none
OG0040_GAST,12,0.039912105648659546,0.6236376362363764,0.7485251474852515,1.0,1.0,83,0.012048192771084338,0.011649071714597743,none
GS0362_PDGFB,12,0.0326976189593875,0.5834416558344165,0.6896310368963103,1.0,1.0,167,0.011976047904191617,0.011649071714597743,none
